verse,lemma,size_lemma,lemma_pos,pos,size_pos
Ps_88_49,"['τίς', 'εἰμί', 'ἄνθρωπος', 'ὅς', 'ζάω', 'καί', 'οὐ', 'ὁράω', 'θάνατος', 'ῥύομαι', 'ὁ', 'ψυχή', 'αὐτός', 'ἐκ', 'χείρ', 'ᾅδης', 'διάψαλμα']",17,"['μνήσθης', 'τίς', 'ἐγώ', 'ὁ', 'ὑπόστασις·', 'μή', 'γάρ', 'ματαίως', 'κτίζω', 'πάντας', 'ὁ', 'υἱός', 'ὁ', 'ἀνθρώπος', 'τίς', 'εἰμί', 'ἄνθρωπος', 'ὅς', 'ζήσομαι', 'καί', 'οὐ', 'ὁράω', 'θάνατος', 'ῥύσομαι', 'ὁ', 'ψυχή', 'αὐτός', 'ἐκ', 'χείρ', 'ᾅδης']","['VERB', 'ADV', 'PRON', 'DET', 'NOUN', 'ADV', 'ADV', 'NOUN', 'VERB', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADV', 'AUX', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'ADV', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'NOUN']",30
Ps_88_5,"['ἕως', 'ὁ', 'αἰών', 'ἑτοιμάζω', 'ὁ', 'σπέρμα', 'σοῦ', 'καί', 'οἰκοδομέω', 'εἰς', 'γενεά', 'καί', 'γενεά', 'ὁ', 'θρόνος', 'σοῦ', 'διάψαλμα']",17,"['Διεθέμην', 'διαθήκη', 'ὁ', 'ἐκλεκτός', 'ἐγώ', 'ὄμνυμι', 'Δαυιδ', 'ὁ', 'δούλῳ', 'ἐγώ', '῞Εως', 'ὁ', 'αἰών', 'ἑτοιμάσω', 'ὁ', 'σπέρμα', 'σύ', ' ', 'καί', 'οἰκοδομήσω', 'εἰς', 'γενεά', 'καί', 'γενεά', 'ὁ', 'θρόνος', 'σύ']","['NOUN', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'DET', 'NOUN', 'PRON', 'ADV', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'ADJ', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'DET', 'NOUN', 'PRON']",27
Ps_88_50,"['ποῦ', 'εἰμί', 'ὁ', 'ἔλεος', 'σοῦ', 'ὁ', 'ἀρχαῖος', 'κύριος', 'ὅς', 'ὀμνύω', 'ὁ', 'Δαβίδ', 'ἐν', 'ὁ', 'ἀλήθεια', 'σοῦ']",16,['διάψαλμα'],['NOUN'],1
Ps_88_51,"['μνάομαι', 'κύριος', 'ὁ', 'ὀνειδισμός', 'ὁ', 'δοῦλος', 'σοῦ', 'ὅς', 'ὑπέχω', 'ἐν', 'ὁ', 'κόλπος', 'μου', 'πολύς', 'ἔθνος']",15,"['ποῦ', 'εἰμί', 'ὁ', 'ἐλέη', 'σύ', 'ὁ', 'ἀρχαῖος', 'κύριος', 'ὅς', 'ὤμοσας', 'ὁ', 'Δαυιδ', 'ἐν', 'ὁ', 'ἀληθείᾳ', 'σύ']","['ADV', 'AUX', 'DET', 'VERB', 'PRON', 'DET', 'ADJ', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PRON']",16
Ps_88_52,"['ὅς', 'ὀνειδίζω', 'ὁ', 'ἐχθρός', 'σοῦ', 'κύριος', 'ὅς', 'ὀνειδίζω', 'ὁ', 'ἀντάλλαγμα', 'ὁ', 'χριστός', 'σοῦ']",13,"['μνήσθης', 'κύριος', 'ὁ', 'ὀνειδισμός', 'ὁ', 'δούλος', 'σύ', 'ὅς', 'ὑπέσχος', 'ἐν', 'ὁ', 'κόλπῳ', 'ἐγώ', 'πολύς', 'ἔθνος']","['NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'PRON', 'ADJ', 'ADP', 'DET', 'NOUN', 'PRON', 'ADJ', 'NOUN']",15
Ps_88_53,"['εὐλογητός', 'κύριος', 'εἰς', 'ὁ', 'αἰών', 'γίνομαι', 'γίνομαι']",7,"['ὅς', 'ὠνείδισαν', 'ὁ', 'ἐχθροί', 'σύ', 'κύριος', 'οὗ', 'ὠνείδισαν', 'ὁ', 'ἀντάλλαγμα', 'ὁ', 'χριστός', 'σύ']","['PRON', 'VERB', 'DET', 'VERB', 'PRON', 'VERB', 'ADV', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",13
Ps_88_6,"['ἐξομολογέω', 'ὁ', 'οὐρανός', 'ὁ', 'θαυμάσιος', 'σοῦ', 'κύριος', 'καί', 'ὁ', 'ἀλήθεια', 'σοῦ', 'ἐν', 'ἐκκλησία', 'ἅγιος']",14,['διάψαλμα'],['NOUN'],1
Ps_88_7,"['ὅτι', 'τίς', 'ἐν', 'νεφέλη', 'ἰσόω', 'ὁ', 'κύριος', 'καί', 'τίς', 'ὁμοιόω', 'ὁ', 'κύριος', 'ἐν', 'υἱός', 'θεός']",15,"['ἐξομολογήσονμαι', 'ὁ', 'οὐρανός', 'ὁ', 'θαυμάσιά', 'σύ', 'κύριος', 'καί', 'ὁ', 'ἀλήθειάν', 'σύ', 'ἐν', 'ἐκκλησίᾳ', 'ἁγίων']","['VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'DET', 'NOUN', 'PRON', 'ADP', 'NOUN', 'ADJ']",14
Ps_88_8,"['ὁ', 'θεός', 'ἐνδοξάζω', 'ἐν', 'βουλή', 'ἅγιος', 'μέγας', 'καί', 'φοβερός', 'ἐπί', 'πᾶς', 'ὁ', 'περικύκλῳ', 'αὐτός']",14,"['ὅτι', 'τίς', 'ἐν', 'νεϕέλη', 'ἰσωθήσω', 'ὁ', 'κυρίῳ', 'καί', 'τίς', 'ὁμοιωθήσω', 'ὁ', 'κυρίῳ', 'ἐν', 'υἱός', 'θεός']","['SCONJ', 'ADV', 'ADP', 'NOUN', 'VERB', 'PRON', 'VERB', 'CCONJ', 'ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'NOUN', 'NOUN']",15
Ps_88_9,"['κύριος', 'ὁ', 'θεός', 'ὁ', 'δύναμις', 'τίς', 'ὅμοιος', 'σοί', 'δυνατός', 'εἰμί', 'κύριος', 'καί', 'ὁ', 'ἀλήθεια', 'σοῦ', 'κύκλῳ', 'σοῦ']",17,"['ὁ', 'θεός', 'ἐνδοξαζόμενος', 'ἐν', 'βουλή', 'ἁγίων', 'μέξ', 'καί', 'ϕοβερός', 'ἐπί', 'πάντας', 'ὁ', 'περικύκλῳ', 'αὐτός']","['DET', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'ADJ', 'CCONJ', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'PRON']",14
Ps_89_1,"['προσευχή', 'ὁ', 'Μωσεύς', 'ἄνθρωπος', 'ὁ', 'θεός', 'κύριος', 'καταφυγή', 'γίνομαι', 'ἡμῖν', 'ἐν', 'γενεά', 'καί', 'γενεά']",14,"['εὐλογητός', 'κύριος', 'εἰς', 'ὁ', 'αἰών', 'γένω', 'γένω', 'προσευχή', 'ὁ', 'Μωυσῆ', 'ἀνθρώπου', 'ὁ', 'θεός']","['NOUN', 'ADJ', 'ADP', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN']",13
Ps_89_10,"['ὁ', 'ἡμέρα', 'ὁ', 'ἔτος', 'ἡμῶν', 'ἐν', 'αὐτός', 'ἑβδομήκοντα', 'ἔτος', 'ἐάν', 'δέ', 'ἐν', 'δυναστεία', 'ὀγδοήκοντα', 'ἔτος', 'καί', 'ὁ', 'πλείων', 'αὐτός', 'κόπος', 'καί', 'πόνος', 'ὅτι', 'ἐπέρχομαι', 'πραΰτης', 'ἐπί', 'ἡμᾶς', 'καί', 'παιδεύω']",29,"['ὁ', 'ἔτος', 'ἡμεῖς', 'ὡς', 'ἀράχνη', 'ἐμελέτων', 'ὁ', 'ἡμέρα', 'ὁ', 'ἔτος', 'ἡμός', 'ἐν', 'αὐτός', 'ἑβδομήκοντα', 'ἔτος', 'ἐάν', 'δέ', 'ἐν', 'δυναστείης', 'ὀγδοήκοις', 'ἔτος', 'καί', 'ὁ', 'πολύς', 'αὐτός', 'κόπος', 'καί', 'πόνος·']","['DET', 'NOUN', 'PRON', 'ADV', 'NOUN', 'VERB', 'DET', 'NOUN', 'DET', 'NOUN', 'ADJ', 'ADP', 'PRON', 'VERB', 'NOUN', 'SCONJ', 'ADV', 'ADP', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'DET', 'ADJ', 'PRON', 'NOUN', 'CCONJ', 'VERB']",28
Ps_89_11,"['τίς', 'γινώσκω', 'ὁ', 'κράτος', 'ὁ', 'ὀργή', 'σοῦ', 'καί', 'ἀπό', 'ὁ', 'φόβος', 'σοῦ', 'ὁ', 'θυμός', 'σοῦ']",15,"[' ', 'ὅτι', 'ἐπέρχομαι', 'πραΰτης', 'ἐϕ', 'ί', 'ἐγώ', 'καί', 'παιδευθησόμεθα']","['VERB', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADP', 'PRON', 'CCONJ', 'VERB']",9
Ps_89_12,"['ἐξαριθμέω', 'ὁ', 'δεξιός', 'σοῦ', 'οὕτως', 'γνωρίζω', 'καί', 'ὁ', 'πεδάω', 'ὁ', 'καρδία', 'ἐν', 'σοφία']",13,"['τίς', 'γινώσκω', 'ὁ', 'κράτος', 'ὁ', 'ὀργή', 'σύ', 'καί', 'ἀπό', 'ὁ', 'ϕόβου', 'σύ', 'ὁ', 'θυμό', 'σύ']","['ADV', 'VERB', 'DET', 'ADJ', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'DET', 'NOUN', 'PRON']",15
Ps_89_13,"['ἐπιστρέφω', 'κύριος', 'ἕως', 'πότε', 'καί', 'παρακαλέω', 'ἐπί', 'ὁ', 'δοῦλος', 'σοῦ']",10,"['ἐξαριθμήσασθαι', 'ὁ', 'δεξιάν', 'σύ', 'οὕτω(ς)', 'γνώρισον', 'καί', 'ὁ', 'πεπεδημένος', 'ὁ', 'καρδίᾳ', 'ἐν', 'σοϕίᾳ']","['VERB', 'DET', 'NOUN', 'PRON', 'ADV', 'VERB', 'CCONJ', 'DET', 'ADJ', 'DET', 'NOUN', 'ADP', 'NOUN']",13
Ps_89_14,"['ἐμπίπλημι', 'ὁ', 'πρωΐ', 'ὁ', 'ἔλεος', 'σοῦ', 'καί', 'ἀγαλλιάω', 'καί', 'εὐφραίνω', 'ἐν', 'πᾶς', 'ὁ', 'ἡμέρα', 'ἡμῶν']",15,"['ἐπίστρεπω', 'κύριε·', 'ἕως', 'πότε', 'καί', 'παρακλήθης', 'ἐπί', 'ὁ', 'δούλος', 'σύ']","['VERB', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON']",10
Ps_89_15,"['εὐφραίνω', 'ἀντί', 'ὅς', 'ἡμέρα', 'ταπεινόω', 'ἡμᾶς', 'ἔτος', 'ὅς', 'ὁράω', 'κακός']",10,"['ἐνεπλήσθη', 'ὁ', 'πρωί', 'ὁ', 'ἐλέους', 'σύ', 'καί', 'ἠγαλλιασάμεθα', 'καί', 'εὐϕράνθημεν', 'ἐν', 'πάσα', 'ὁ', 'ἡμέρα', 'ἡμῶν·']","['VERB', 'DET', 'ADV', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'DET', 'ADJ', 'NOUN']",15
Ps_89_16,"['καί', 'ὁράω', 'ἐπί', 'ὁ', 'δοῦλος', 'σοῦ', 'καί', 'ὁ', 'ἔργον', 'σοῦ', 'καί', 'ὁδηγέω', 'ὁ', 'υἱός', 'αὐτός']",15,"['εὐϕράνθημεν', 'ἀνθ', 'ά', 'ὅς', 'ἡμέρα', 'ἐταπείνωω', 'ἐγώ', 'ἔτος', 'ὅς', 'ὁράω', 'κακά']","['VERB', 'SCONJ', 'SCONJ', 'PRON', 'NOUN', 'VERB', 'PRON', 'VERB', 'PRON', 'VERB', 'VERB']",11
Ps_89_17,"['καί', 'εἰμί', 'ὁ', 'λαμπρότης', 'κύριος', 'ὁ', 'θεός', 'ἡμῶν', 'ἐπί', 'ἡμᾶς', 'καί', 'ὁ', 'ἔργον', 'ὁ', 'χείρ', 'ἡμῶν', 'κατευθύνω', 'ἐπί', 'ἡμᾶς']",19,"['καί', 'ἰδέ', 'ἐπί', 'ὁ', 'δούλος', 'σύ', 'καί', 'ὁ', 'ἔργον', 'σύ', 'καί', 'ὁδήγησον', 'ὁ', 'υἱός', 'αὐτός', 'καί', 'εἰμί', 'ὁ', 'λαμπρότης', 'κυρίου', 'ὁ', 'θεός', 'ἡμεῖς', 'ἐϕ', 'ά', 'ἐγώ']","['CCONJ', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'DET', 'NOUN', 'PRON', 'CCONJ', 'AUX', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON']",26
Ps_89_2,"['πρό', 'ὁ', 'ὄρος', 'γίνομαι', 'καί', 'πλάσσω', 'ὁ', 'γῆ', 'καί', 'ὁ', 'οἰκουμένη', 'καί', 'ἀπό', 'ὁ', 'αἰών', 'ἕως', 'ὁ', 'αἰών', 'σύ', 'εἰμί']",20,"['Κύριες', 'καταϕυγή', 'ἐγενήθης', 'ἐγώ', 'ἐν', 'γενεά', 'καί', 'γενεᾷ·']","['NOUN', 'NOUN', 'VERB', 'PRON', 'ADP', 'NOUN', 'CCONJ', 'NOUN']",8
Ps_89_3,"['μή', 'ἀποστρέφω', 'ἄνθρωπος', 'εἰς', 'ταπείνωσις', 'καί', 'ἔπω', 'ἐπιστρέφω', 'υἱός', 'ἄνθρωπος']",10,"['πρό', 'ὁ', 'ὄρος', 'γίγνομαι', 'καί', 'πλαόσ', 'ὁ', 'γῆ', 'καί', 'ὁ', 'οἰκουμένη', 'καί', 'ἀπό', 'ὁ', 'αἰών', 'ἕως', 'ὁ', 'αἰών', 'σύ', 'εἰμί']","['ADP', 'DET', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'CCONJ', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PRON', 'AUX']",20
Ps_89_4,"['ὅτι', 'χίλιοι', 'ἔτος', 'ἐν', 'ὀφθαλμός', 'σοῦ', 'ὥς', 'ὁ', 'ἡμέρα', 'ὁ', 'χθές', 'ὅστις', 'διέρχομαι', 'καί', 'φυλακή', 'ἐν', 'νύξ']",17,"['μή', 'ἀποστρέπτω', 'ἄνθρωπος', 'εἰς', 'ταπείνωσιν·', 'καί', 'εἶπον', 'ά', 'Επιστρέψατε', 'υἱός', 'ἀνθρώπος', 'ὅτι', 'χίλιοι', 'ἔτος', 'ἐν', 'ὀϕθαλμός', 'σύ', 'ὡς', 'ὁ', 'ἡμέρα', 'ὁ', 'ἐχθές', 'ὅστις', 'διέρχομαι']","['ADV', 'VERB', 'NOUN', 'ADP', 'PRON', 'CCONJ', 'VERB', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'PRON', 'SCONJ', 'DET', 'ADJ', 'DET', 'NOUN', 'PRON', 'VERB']",24
Ps_89_5,"['ὁ', 'ἐξουδένωμα', 'αὐτός', 'ἔτος', 'εἰμί', 'ὁ', 'πρωΐ', 'ὡσεί', 'χλόη', 'παρέρχομαι']",10,"[' ', 'καί', 'ϕυλακὴ', 'ἐν', 'νυκτί', 'ὁ', 'ἐξουδενώματα', 'αὐτός', 'ἔτος', 'εἰμί']","['VERB', 'CCONJ', 'NOUN', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'NOUN', 'AUX']",10
Ps_89_6,"['ὁ', 'πρωΐ', 'ἀνθέω', 'καί', 'παρέρχομαι', 'ὁ', 'ἑσπέρα', 'ἀποπίπτω', 'σκληρύνω', 'καί', 'ξηραίνω']",11,"['ὁ', 'πρωί', 'ὡσεί', 'χλόη', 'παρέλθος']","['DET', 'ADV', 'ADV', 'NOUN', 'VERB']",5
Ps_89_7,"['ὅτι', 'ἐκλείπω', 'ἐν', 'ὁ', 'ὀργή', 'σοῦ', 'καί', 'ἐν', 'ὁ', 'θυμός', 'σοῦ', 'ταράσσω']",12,"['ὁ', 'πρωί', 'ἀνθήζω', 'καί', 'παρέλθος', 'ὁ', 'ἑσπέρα', 'ἀποπέσος', 'σκληρυνθείη', 'καί', 'ξηρανθείη']","['DET', 'ADV', 'VERB', 'CCONJ', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'NOUN']",11
Ps_89_8,"['τίθημι', 'ὁ', 'ἀνομία', 'ἡμῶν', 'ἐνώπιος', 'σοῦ', 'ὁ', 'αἰών', 'ἡμῶν', 'εἰς', 'φωτισμός', 'ὁ', 'πρόσωπον', 'σοῦ']",14,"['ὅτι', 'ἐξελίπομεν', 'ἐν', 'ὁ', 'ὀργή', 'σύ', 'καί', 'ἐν', 'ὁ', 'θυμός', 'σύ', 'ἐταράχθημεν']","['SCONJ', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'VERB']",12
Ps_89_9,"['ὅτι', 'πᾶς', 'ὁ', 'ἡμέρα', 'ἡμῶν', 'ἐκλείπω', 'καί', 'ἐν', 'ὁ', 'ὀργή', 'σοῦ', 'ἐκλείπω', 'ὁ', 'ἔτος', 'ἡμῶν', 'ὥς', 'ἀράχνη', 'μελετάω']",18,"['τίθημι', 'ὁ', 'ἀνομίας', 'ἡμεῖς', 'ἐνώπιόν', 'σου·', 'ὁ', 'αἰών', 'ἡμεῖς', 'εἰς', 'ϕωτισμός', 'ὁ', 'προσώπος', 'σύ', 'ὅτι', 'πᾶς', 'ὁ', 'ἡμέρα', 'ἡμεῖς', 'ἐξέλιπος', 'καί', 'ἐν', 'ὁ', 'ὀργή', 'σύ', 'ἐξελίπομεν·']","['VERB', 'DET', 'NOUN', 'PRON', 'NOUN', 'ADJ', 'DET', 'NOUN', 'PRON', 'ADP', 'NOUN', 'DET', 'NOUN', 'PRON', 'SCONJ', 'DET', 'DET', 'NOUN', 'PRON', 'VERB', 'CCONJ', 'ADP', 'DET', 'NOUN', 'PRON', 'ADV']",26
Ps_8_1,"['εἰς', 'ὁ', 'τέλος', 'ὑπέρ', 'ὁ', 'ληνός', 'ψαλμός', 'ὁ', 'Δαβίδ']",9,"['ἐξομολογήσω', 'κυρίῳ', 'κατά', 'ὁ', 'δικαιοσύνη', 'αὐτός', 'καί', 'ψάλλω', 'ὁ', 'ὀνόμα', 'κυρίου', 'ὁ', 'ὑψίστης', 'εἰς', 'ὁ', 'τέλος']","['VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PRON', 'CCONJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'DET', 'ADJ', 'ADP', 'DET', 'NOUN']",16
Ps_8_10,"['κύριος', 'ὁ', 'κύριος', 'ἡμῶν', 'ὥς', 'θαυμαστός', 'ὁ', 'ὄνομα', 'σοῦ', 'ἐν', 'πᾶς', 'ὁ', 'γῆ']",13,"['ὁ', 'πετεινόν', 'ὁ', 'οὐρανός', 'καί', 'ὁ', 'ἰχθύας', 'ὁ', 'θαλάσσης', 'ὁ', 'διαπορευόμενα', 'τρίβος', 'θαλασσάω']","['DET', 'NOUN', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'DET', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB']",13
Ps_8_2,"['κύριος', 'ὁ', 'κύριος', 'ἡμῶν', 'ὥς', 'θαυμαστός', 'ὁ', 'ὄνομα', 'σοῦ', 'ἐν', 'πᾶς', 'ὁ', 'γῆ', 'ὅτι', 'ἐπαίρω', 'ὁ', 'μεγαλοπρέπεια', 'σοῦ', 'ὑπεράνω', 'ὁ', 'οὐρανός']",21,"[' ', 'ὑπέρ', 'ὁ', 'ληνῶν·', 'ψαλμός', 'ὁ', 'Δαυιδ']","['VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN']",7
Ps_8_3,"['ἐκ', 'στόμα', 'νήπιος', 'καί', 'θηλάζω', 'καταρτίζω', 'αἶνος', 'ἕνεκα', 'ὁ', 'ἐχθρός', 'σοῦ', 'ὁ', 'καταλύω', 'ἐχθρός', 'καί', 'ἐκδικητής']",16,"['κύριε', 'ὁ', 'κύριος', 'ἡμεῖς', 'ὡς', 'θαυμαστός', 'ὁ', 'ὄνομά', 'σύ', 'ἐν', 'πάσῃ', 'ὁ', 'γῆ', 'ὅτι', 'ἐπήρθη', 'ὁ', 'μεγαλοπρέπειά', 'σύ', 'ὑπεράνω', 'ὁ', 'οὐρανός']","['PROPN', 'DET', 'ADJ', 'PRON', 'ADV', 'ADJ', 'DET', 'VERB', 'PRON', 'ADP', 'NOUN', 'DET', 'NOUN', 'SCONJ', 'VERB', 'DET', 'ADJ', 'PRON', 'NOUN', 'DET', 'NOUN']",21
Ps_8_4,"['ὅτι', 'ὁράω', 'ὁ', 'οὐρανός', 'ἔργον', 'ὁ', 'δάκτυλος', 'σοῦ', 'σελήνη', 'καί', 'ἀστήρ', 'ὅς', 'σύ', 'θεμελιόω']",14,"['ἐκ', 'στόμας', 'νηπίων', 'καί', 'θηλαζόντων', 'κατηρτίσω', 'αἶνος', 'ἕνεκα', 'ὁ', 'ἐχθρός', 'σύ', 'ὁ', 'καταλύω', 'ἐχθρός', 'καί', 'ἐκδικητή']","['ADP', 'NOUN', 'ADJ', 'CCONJ', 'VERB', 'ADV', 'NOUN', 'ADP', 'DET', 'ADJ', 'PRON', 'DET', 'VERB', 'ADJ', 'CCONJ', 'ADV']",16
Ps_8_5,"['τίς', 'εἰμί', 'ἄνθρωπος', 'ὅτι', 'μιμνήσκω', 'αὐτός', 'ἤ', 'υἱός', 'ἄνθρωπος', 'ὅτι', 'ἐπισκέπτομαι', 'αὐτός']",12,"['ὅτι', 'ὁράω', 'ὁ', 'οὐρανούς', 'ἔργον', 'ὁ', 'δακτύλος', 'σύ', 'σελήνη', 'καί', 'ἀστέρα', 'ὅς', 'σύ', 'ἐθεμελίωω']","['SCONJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'DET', 'NOUN', 'PRON', 'ADJ', 'CCONJ', 'NOUN', 'PRON', 'PRON', 'VERB']",14
Ps_8_6,"['ἐλαττόω', 'αὐτός', 'βραχύς', 'τις', 'παρά', 'ἄγγελος', 'δόξα', 'καί', 'τιμή', 'στεφανόω', 'αὐτός']",11,"['τί', 'εἰμί', 'ἄνθρωπος', 'ὅτι', 'μιμνῄσκω', 'αὐτός', 'ἤ', 'υἱός', 'ἀνθρώπου', 'ὅτι', 'ἐπισκέπτῃ', 'αὐτόν']","['ADJ', 'AUX', 'NOUN', 'SCONJ', 'VERB', 'PRON', 'CCONJ', 'NOUN', 'ADJ', 'SCONJ', 'VERB', 'NOUN']",12
Ps_8_7,"['καί', 'καθίστημι', 'αὐτός', 'ἐπί', 'ὁ', 'ἔργον', 'ὁ', 'χείρ', 'σοῦ', 'πᾶς', 'ὑποτάσσω', 'ὑποκάτω', 'ὁ', 'πούς', 'αὐτός']",15,"['ἠλάττωω', 'αὐτός', 'βραχύ', 'τις', 'παρά', 'ἀγγέλος', 'δόξῃ', 'καί', 'τιμή', 'ἐστεϕάνωω', 'αὐτόν·', 'καί', 'κατέστηζω', 'αὐτός', 'ἐπί', 'ὁ', 'ἔργον', 'ὁ', 'χείρ', 'σύ']","['VERB', 'PRON', 'ADJ', 'PRON', 'ADP', 'NOUN', 'VERB', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'CCONJ', 'VERB', 'PRON', 'ADP', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON']",20
Ps_8_8,"['πρόβατον', 'καί', 'βοῦς', 'πᾶς', 'ἔτι', 'δέ', 'καί', 'ὁ', 'κτῆνος', 'ὁ', 'πεδίον']",11,"['πάντα', 'ὑπέταγω', 'ὑποκάτω', 'ὁ', 'πούς', 'αὐτός']","['VERB', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADJ']",6
Ps_8_9,"['ὁ', 'πετεινός', 'ὁ', 'οὐρανός', 'καί', 'ὁ', 'ἰχθύς', 'ὁ', 'θάλασσα', 'ὁ', 'διαπορεύομαι', 'τρίβος', 'θάλασσα']",13,"['πρόβατον', 'καί', 'βόας', 'πάζω', 'ἔτι', 'δέ', 'καί', 'ὁ', 'κτήνη', 'ὁ', 'πεδίου']","['NOUN', 'CCONJ', 'ADJ', 'VERB', 'ADV', 'CCONJ', 'ADV', 'DET', 'NOUN', 'DET', 'NOUN']",11
Ps_90_1,"['αἶνος', 'ᾠδή', 'ὁ', 'Δαβίδ', 'ὁ', 'κατοικέω', 'ἐν', 'βοήθεια', 'ὁ', 'ὕψιστος', 'ἐν', 'σκέπης', 'ὁ', 'θεός', 'ὁ', 'οὐρανός', 'αὐλίζομαι']",17,"['καί', 'ὁ', 'ἔργον', 'ὁ', 'χείρ', 'ἡμεῖς', 'κατεύθυνον', 'ἐϕ', 'ά', 'ἐγώ', 'αἶνος', 'ἀοιδή', 'ὁ', 'Δαυιδ']","['CCONJ', 'DET', 'NOUN', 'DET', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADP', 'PRON', 'NOUN', 'NOUN', 'DET', 'NOUN']",14
Ps_90_10,"['οὐ', 'προσέρχομαι', 'πρός', 'σέ', 'κακός', 'καί', 'μάστιξ', 'οὐ', 'ἐγγίζω', 'ὁ', 'σκήνωμα', 'σοῦ']",12,"['ὅτι', 'σύ', 'κύριος', 'ὁ', 'ἐλπίς', 'μου·', 'ὁ', 'ὕψιστος', 'τίθημι', 'καταϕυγήνς', 'σύ']","['SCONJ', 'VERB', 'VERB', 'DET', 'ADJ', 'ADV', 'DET', 'ADJ', 'VERB', 'NOUN', 'PRON']",11
Ps_90_11,"['ὅτι', 'ὁ', 'ἄγγελος', 'αὐτός', 'ἐντέλλομαι', 'περί', 'σοῦ', 'ὁ', 'διαφυλάσσω', 'σέ', 'ἐν', 'πᾶς', 'ὁ', 'ὁδός', 'σοῦ']",15,"['οὐ', 'προσελεύσεμαι', 'πρός', 'σύ', 'κακά', 'καί', 'μάστιξ', 'οὐ', 'ἐγγίζω', 'ὁ', 'σκηνώματί', 'σύ']","['ADV', 'VERB', 'ADP', 'PRON', 'VERB', 'CCONJ', 'NOUN', 'ADV', 'VERB', 'DET', 'ADJ', 'PRON']",12
Ps_90_12,"['ἐπί', 'χείρ', 'αἴρω', 'σέ', 'μήποτε', 'προσκόπτω', 'πρός', 'λίθος', 'ὁ', 'πούς', 'σοῦ']",11,"['ὅτι', 'ὁ', 'ἀγγέλοις', 'αὐτός', 'ἐντέλλω', 'περί', 'σύ', 'ὁ', 'διαϕυλάσσω', 'σύ', 'ἐν', 'πάσα', 'ὁ', 'ὁδός', 'σου·']","['SCONJ', 'DET', 'NOUN', 'PRON', 'VERB', 'ADP', 'PRON', 'DET', 'VERB', 'PRON', 'ADP', 'NOUN', 'DET', 'NOUN', 'ADJ']",15
